group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Size in Bytes (power of 2),,21,,,42613243.0,ns,36775872
Size in Bytes (power of 2),,21,,,42777964.0,ns,37651488
Size in Bytes (power of 2),,21,,,43515543.0,ns,38527104
Size in Bytes (power of 2),,21,,,44751324.0,ns,39402720
Size in Bytes (power of 2),,21,,,46788848.0,ns,40278336
Size in Bytes (power of 2),,21,,,45586931.0,ns,41153952
Size in Bytes (power of 2),,21,,,47249319.0,ns,42029568
Size in Bytes (power of 2),,21,,,47541571.0,ns,42905184
Size in Bytes (power of 2),,21,,,51528092.0,ns,43780800
Size in Bytes (power of 2),,21,,,49210465.0,ns,44656416
Size in Bytes (power of 2),,21,,,50570649.0,ns,45532032
Size in Bytes (power of 2),,21,,,51337164.0,ns,46407648
Size in Bytes (power of 2),,21,,,51823469.0,ns,47283264
Size in Bytes (power of 2),,21,,,52824840.0,ns,48158880
Size in Bytes (power of 2),,21,,,53375605.0,ns,49034496
Size in Bytes (power of 2),,21,,,54612164.0,ns,49910112
Size in Bytes (power of 2),,21,,,57363719.0,ns,50785728
Size in Bytes (power of 2),,21,,,56863053.0,ns,51661344
Size in Bytes (power of 2),,21,,,58233089.0,ns,52536960
Size in Bytes (power of 2),,21,,,59121512.0,ns,53412576
Size in Bytes (power of 2),,21,,,60469475.0,ns,54288192
Size in Bytes (power of 2),,21,,,61293677.0,ns,55163808
Size in Bytes (power of 2),,21,,,62429048.0,ns,56039424
Size in Bytes (power of 2),,21,,,63772933.0,ns,56915040
Size in Bytes (power of 2),,21,,,66584336.0,ns,57790656
Size in Bytes (power of 2),,21,,,66814709.0,ns,58666272
Size in Bytes (power of 2),,21,,,68668140.0,ns,59541888
Size in Bytes (power of 2),,21,,,67039421.0,ns,60417504
Size in Bytes (power of 2),,21,,,68427917.0,ns,61293120
Size in Bytes (power of 2),,21,,,68195312.0,ns,62168736
Size in Bytes (power of 2),,21,,,69941837.0,ns,63044352
Size in Bytes (power of 2),,21,,,71590922.0,ns,63919968
Size in Bytes (power of 2),,21,,,72085548.0,ns,64795584
Size in Bytes (power of 2),,21,,,73034710.0,ns,65671200
Size in Bytes (power of 2),,21,,,73830622.0,ns,66546816
Size in Bytes (power of 2),,21,,,74808723.0,ns,67422432
Size in Bytes (power of 2),,21,,,76052995.0,ns,68298048
Size in Bytes (power of 2),,21,,,75213473.0,ns,69173664
Size in Bytes (power of 2),,21,,,79106688.0,ns,70049280
Size in Bytes (power of 2),,21,,,80496592.0,ns,70924896
Size in Bytes (power of 2),,21,,,79798225.0,ns,71800512
Size in Bytes (power of 2),,21,,,80924195.0,ns,72676128
Size in Bytes (power of 2),,21,,,80228451.0,ns,73551744
Size in Bytes (power of 2),,21,,,81687004.0,ns,74427360
Size in Bytes (power of 2),,21,,,84539436.0,ns,75302976
Size in Bytes (power of 2),,21,,,83599786.0,ns,76178592
Size in Bytes (power of 2),,21,,,85720422.0,ns,77054208
Size in Bytes (power of 2),,21,,,86266000.0,ns,77929824
Size in Bytes (power of 2),,21,,,87537661.0,ns,78805440
Size in Bytes (power of 2),,21,,,88791266.0,ns,79681056
Size in Bytes (power of 2),,21,,,89642086.0,ns,80556672
Size in Bytes (power of 2),,21,,,91876497.0,ns,81432288
Size in Bytes (power of 2),,21,,,91704208.0,ns,82307904
Size in Bytes (power of 2),,21,,,91996988.0,ns,83183520
Size in Bytes (power of 2),,21,,,91815363.0,ns,84059136
Size in Bytes (power of 2),,21,,,98681670.0,ns,84934752
Size in Bytes (power of 2),,21,,,97459722.0,ns,85810368
Size in Bytes (power of 2),,21,,,103200763.0,ns,86685984
Size in Bytes (power of 2),,21,,,100308103.0,ns,87561600
