group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Size in Bytes (power of 2),,9,,,40276023.0,ns,36324035
Size in Bytes (power of 2),,9,,,41154424.0,ns,37168780
Size in Bytes (power of 2),,9,,,41632213.0,ns,38013525
Size in Bytes (power of 2),,9,,,43826749.0,ns,38858270
Size in Bytes (power of 2),,9,,,43801779.0,ns,39703015
Size in Bytes (power of 2),,9,,,47011738.0,ns,40547760
Size in Bytes (power of 2),,9,,,47303128.0,ns,41392505
Size in Bytes (power of 2),,9,,,47762480.0,ns,42237250
Size in Bytes (power of 2),,9,,,48714938.0,ns,43081995
Size in Bytes (power of 2),,9,,,49679049.0,ns,43926740
Size in Bytes (power of 2),,9,,,50738908.0,ns,44771485
Size in Bytes (power of 2),,9,,,50642867.0,ns,45616230
Size in Bytes (power of 2),,9,,,51196555.0,ns,46460975
Size in Bytes (power of 2),,9,,,51121857.0,ns,47305720
Size in Bytes (power of 2),,9,,,51082576.0,ns,48150465
Size in Bytes (power of 2),,9,,,52851265.0,ns,48995210
Size in Bytes (power of 2),,9,,,53443911.0,ns,49839955
Size in Bytes (power of 2),,9,,,54119776.0,ns,50684700
Size in Bytes (power of 2),,9,,,55454737.0,ns,51529445
Size in Bytes (power of 2),,9,,,58576972.0,ns,52374190
Size in Bytes (power of 2),,9,,,58332470.0,ns,53218935
Size in Bytes (power of 2),,9,,,60000779.0,ns,54063680
Size in Bytes (power of 2),,9,,,58947968.0,ns,54908425
Size in Bytes (power of 2),,9,,,59250321.0,ns,55753170
Size in Bytes (power of 2),,9,,,64289993.0,ns,56597915
Size in Bytes (power of 2),,9,,,62918190.0,ns,57442660
Size in Bytes (power of 2),,9,,,65996539.0,ns,58287405
Size in Bytes (power of 2),,9,,,66105836.0,ns,59132150
Size in Bytes (power of 2),,9,,,67384445.0,ns,59976895
Size in Bytes (power of 2),,9,,,67714113.0,ns,60821640
Size in Bytes (power of 2),,9,,,70167763.0,ns,61666385
Size in Bytes (power of 2),,9,,,69674044.0,ns,62511130
Size in Bytes (power of 2),,9,,,71426380.0,ns,63355875
Size in Bytes (power of 2),,9,,,86631903.0,ns,64200620
Size in Bytes (power of 2),,9,,,83234589.0,ns,65045365
Size in Bytes (power of 2),,9,,,74674507.0,ns,65890110
Size in Bytes (power of 2),,9,,,81445709.0,ns,66734855
Size in Bytes (power of 2),,9,,,106485893.0,ns,67579600
Size in Bytes (power of 2),,9,,,94021022.0,ns,68424345
Size in Bytes (power of 2),,9,,,81104271.0,ns,69269090
Size in Bytes (power of 2),,9,,,80843309.0,ns,70113835
Size in Bytes (power of 2),,9,,,98481065.0,ns,70958580
Size in Bytes (power of 2),,9,,,92175172.0,ns,71803325
Size in Bytes (power of 2),,9,,,118940410.0,ns,72648070
Size in Bytes (power of 2),,9,,,127831716.0,ns,73492815
Size in Bytes (power of 2),,9,,,115944580.0,ns,74337560
Size in Bytes (power of 2),,9,,,116292407.0,ns,75182305
Size in Bytes (power of 2),,9,,,115686426.0,ns,76027050
Size in Bytes (power of 2),,9,,,116126920.0,ns,76871795
Size in Bytes (power of 2),,9,,,118676994.0,ns,77716540
Size in Bytes (power of 2),,9,,,118188989.0,ns,78561285
Size in Bytes (power of 2),,9,,,117595226.0,ns,79406030
Size in Bytes (power of 2),,9,,,120357940.0,ns,80250775
Size in Bytes (power of 2),,9,,,124581342.0,ns,81095520
Size in Bytes (power of 2),,9,,,124246542.0,ns,81940265
Size in Bytes (power of 2),,9,,,125970951.0,ns,82785010
Size in Bytes (power of 2),,9,,,123900364.0,ns,83629755
Size in Bytes (power of 2),,9,,,127200527.0,ns,84474500
