group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Size in Bytes (power of 2),,17,,,35889027.0,ns,32288753
Size in Bytes (power of 2),,17,,,36885257.0,ns,33161422
Size in Bytes (power of 2),,17,,,40299226.0,ns,34034091
Size in Bytes (power of 2),,17,,,38127562.0,ns,34906760
Size in Bytes (power of 2),,17,,,39617234.0,ns,35779429
Size in Bytes (power of 2),,17,,,40628750.0,ns,36652098
Size in Bytes (power of 2),,17,,,42004888.0,ns,37524767
Size in Bytes (power of 2),,17,,,41876511.0,ns,38397436
Size in Bytes (power of 2),,17,,,42752323.0,ns,39270105
Size in Bytes (power of 2),,17,,,43866821.0,ns,40142774
Size in Bytes (power of 2),,17,,,45210422.0,ns,41015443
Size in Bytes (power of 2),,17,,,45761511.0,ns,41888112
Size in Bytes (power of 2),,17,,,46611460.0,ns,42760781
Size in Bytes (power of 2),,17,,,47901945.0,ns,43633450
Size in Bytes (power of 2),,17,,,48621055.0,ns,44506119
Size in Bytes (power of 2),,17,,,51708690.0,ns,45378788
Size in Bytes (power of 2),,17,,,50365194.0,ns,46251457
Size in Bytes (power of 2),,17,,,52403683.0,ns,47124126
Size in Bytes (power of 2),,17,,,53195640.0,ns,47996795
Size in Bytes (power of 2),,17,,,54603482.0,ns,48869464
Size in Bytes (power of 2),,17,,,55672822.0,ns,49742133
Size in Bytes (power of 2),,17,,,56090484.0,ns,50614802
Size in Bytes (power of 2),,17,,,56893992.0,ns,51487471
Size in Bytes (power of 2),,17,,,59825188.0,ns,52360140
Size in Bytes (power of 2),,17,,,58892116.0,ns,53232809
Size in Bytes (power of 2),,17,,,60229601.0,ns,54105478
Size in Bytes (power of 2),,17,,,60302356.0,ns,54978147
Size in Bytes (power of 2),,17,,,62246748.0,ns,55850816
Size in Bytes (power of 2),,17,,,62863020.0,ns,56723485
Size in Bytes (power of 2),,17,,,65154390.0,ns,57596154
Size in Bytes (power of 2),,17,,,64715064.0,ns,58468823
Size in Bytes (power of 2),,17,,,66253731.0,ns,59341492
Size in Bytes (power of 2),,17,,,66958226.0,ns,60214161
Size in Bytes (power of 2),,17,,,67570980.0,ns,61086830
Size in Bytes (power of 2),,17,,,67625790.0,ns,61959499
Size in Bytes (power of 2),,17,,,69807310.0,ns,62832168
Size in Bytes (power of 2),,17,,,71570343.0,ns,63704837
Size in Bytes (power of 2),,17,,,71833259.0,ns,64577506
Size in Bytes (power of 2),,17,,,75457733.0,ns,65450175
Size in Bytes (power of 2),,17,,,73711100.0,ns,66322844
Size in Bytes (power of 2),,17,,,74591169.0,ns,67195513
Size in Bytes (power of 2),,17,,,74517677.0,ns,68068182
Size in Bytes (power of 2),,17,,,75410203.0,ns,68940851
Size in Bytes (power of 2),,17,,,79752720.0,ns,69813520
Size in Bytes (power of 2),,17,,,78119508.0,ns,70686189
Size in Bytes (power of 2),,17,,,78905442.0,ns,71558858
Size in Bytes (power of 2),,17,,,82222869.0,ns,72431527
Size in Bytes (power of 2),,17,,,83660891.0,ns,73304196
Size in Bytes (power of 2),,17,,,84134268.0,ns,74176865
Size in Bytes (power of 2),,17,,,86385544.0,ns,75049534
Size in Bytes (power of 2),,17,,,85500936.0,ns,75922203
Size in Bytes (power of 2),,17,,,88364012.0,ns,76794872
Size in Bytes (power of 2),,17,,,87901733.0,ns,77667541
Size in Bytes (power of 2),,17,,,100746402.0,ns,78540210
Size in Bytes (power of 2),,17,,,97438498.0,ns,79412879
Size in Bytes (power of 2),,17,,,92768079.0,ns,80285548
Size in Bytes (power of 2),,17,,,93393778.0,ns,81158217
Size in Bytes (power of 2),,17,,,92865931.0,ns,82030886
Size in Bytes (power of 2),,17,,,93891183.0,ns,82903555
Size in Bytes (power of 2),,17,,,95167178.0,ns,83776224
Size in Bytes (power of 2),,17,,,96452457.0,ns,84648893
Size in Bytes (power of 2),,17,,,99488375.0,ns,85521562
Size in Bytes (power of 2),,17,,,96821348.0,ns,86394231
Size in Bytes (power of 2),,17,,,96774338.0,ns,87266900
