group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Size in Bytes (power of 2),,18,,,84100623.0,ns,70889418
Size in Bytes (power of 2),,18,,,83973979.0,ns,71764596
Size in Bytes (power of 2),,18,,,83017468.0,ns,72639774
Size in Bytes (power of 2),,18,,,83975088.0,ns,73514952
Size in Bytes (power of 2),,18,,,84785136.0,ns,74390130
Size in Bytes (power of 2),,18,,,85310069.0,ns,75265308
Size in Bytes (power of 2),,18,,,87071729.0,ns,76140486
Size in Bytes (power of 2),,18,,,87253722.0,ns,77015664
Size in Bytes (power of 2),,18,,,87182324.0,ns,77890842
Size in Bytes (power of 2),,18,,,92053227.0,ns,78766020
Size in Bytes (power of 2),,18,,,89544740.0,ns,79641198
Size in Bytes (power of 2),,18,,,87976704.0,ns,80516376
Size in Bytes (power of 2),,18,,,89805106.0,ns,81391554
Size in Bytes (power of 2),,18,,,91839338.0,ns,82266732
Size in Bytes (power of 2),,18,,,92384717.0,ns,83141910
Size in Bytes (power of 2),,18,,,91628835.0,ns,84017088
Size in Bytes (power of 2),,18,,,92973978.0,ns,84892266
Size in Bytes (power of 2),,18,,,94641914.0,ns,85767444
Size in Bytes (power of 2),,18,,,96823594.0,ns,86642622
Size in Bytes (power of 2),,18,,,97467377.0,ns,87517800
