group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Size in Bytes (power of 2),,6,,,82239378.0,ns,101079132
Size in Bytes (power of 2),,6,,,83387642.0,ns,102282455
Size in Bytes (power of 2),,6,,,84358896.0,ns,103485778
Size in Bytes (power of 2),,6,,,83851846.0,ns,104689101
Size in Bytes (power of 2),,6,,,84006876.0,ns,105892424
Size in Bytes (power of 2),,6,,,86678332.0,ns,107095747
Size in Bytes (power of 2),,6,,,86495558.0,ns,108299070
Size in Bytes (power of 2),,6,,,90035546.0,ns,109502393
Size in Bytes (power of 2),,6,,,89768356.0,ns,110705716
Size in Bytes (power of 2),,6,,,87962699.0,ns,111909039
Size in Bytes (power of 2),,6,,,90312538.0,ns,113112362
Size in Bytes (power of 2),,6,,,94419535.0,ns,114315685
Size in Bytes (power of 2),,6,,,92798436.0,ns,115519008
Size in Bytes (power of 2),,6,,,96729620.0,ns,116722331
Size in Bytes (power of 2),,6,,,94551550.0,ns,117925654
Size in Bytes (power of 2),,6,,,94158737.0,ns,119128977
Size in Bytes (power of 2),,6,,,97198940.0,ns,120332300
