group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Size in Bytes (power of 2),,16,,,59541660.0,ns,53473264
Size in Bytes (power of 2),,16,,,60235637.0,ns,54335736
Size in Bytes (power of 2),,16,,,60267469.0,ns,55198208
Size in Bytes (power of 2),,16,,,63477806.0,ns,56060680
Size in Bytes (power of 2),,16,,,62259884.0,ns,56923152
Size in Bytes (power of 2),,16,,,64433896.0,ns,57785624
Size in Bytes (power of 2),,16,,,66434463.0,ns,58648096
Size in Bytes (power of 2),,16,,,65575744.0,ns,59510568
Size in Bytes (power of 2),,16,,,67151048.0,ns,60373040
Size in Bytes (power of 2),,16,,,70825403.0,ns,61235512
Size in Bytes (power of 2),,16,,,68698660.0,ns,62097984
Size in Bytes (power of 2),,16,,,70782005.0,ns,62960456
Size in Bytes (power of 2),,16,,,71663193.0,ns,63822928
Size in Bytes (power of 2),,16,,,73500403.0,ns,64685400
Size in Bytes (power of 2),,16,,,72898360.0,ns,65547872
Size in Bytes (power of 2),,16,,,73499325.0,ns,66410344
Size in Bytes (power of 2),,16,,,73876128.0,ns,67272816
Size in Bytes (power of 2),,16,,,75351024.0,ns,68135288
Size in Bytes (power of 2),,16,,,77716804.0,ns,68997760
Size in Bytes (power of 2),,16,,,77396909.0,ns,69860232
Size in Bytes (power of 2),,16,,,79923382.0,ns,70722704
Size in Bytes (power of 2),,16,,,77883604.0,ns,71585176
Size in Bytes (power of 2),,16,,,80333126.0,ns,72447648
Size in Bytes (power of 2),,16,,,83942211.0,ns,73310120
Size in Bytes (power of 2),,16,,,82329174.0,ns,74172592
Size in Bytes (power of 2),,16,,,82589585.0,ns,75035064
Size in Bytes (power of 2),,16,,,84760976.0,ns,75897536
Size in Bytes (power of 2),,16,,,84020512.0,ns,76760008
Size in Bytes (power of 2),,16,,,85929206.0,ns,77622480
Size in Bytes (power of 2),,16,,,85978515.0,ns,78484952
Size in Bytes (power of 2),,16,,,86849743.0,ns,79347424
Size in Bytes (power of 2),,16,,,88164901.0,ns,80209896
Size in Bytes (power of 2),,16,,,94027325.0,ns,81072368
Size in Bytes (power of 2),,16,,,94433208.0,ns,81934840
Size in Bytes (power of 2),,16,,,93914402.0,ns,82797312
Size in Bytes (power of 2),,16,,,95276688.0,ns,83659784
Size in Bytes (power of 2),,16,,,98439244.0,ns,84522256
Size in Bytes (power of 2),,16,,,104726088.0,ns,85384728
Size in Bytes (power of 2),,16,,,106836594.0,ns,86247200
