group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Size in Bytes (power of 2),,12,,,39911145.0,ns,35000080
Size in Bytes (power of 2),,12,,,42392754.0,ns,35875082
Size in Bytes (power of 2),,12,,,42057217.0,ns,36750084
Size in Bytes (power of 2),,12,,,41891083.0,ns,37625086
Size in Bytes (power of 2),,12,,,44703741.0,ns,38500088
Size in Bytes (power of 2),,12,,,44845678.0,ns,39375090
Size in Bytes (power of 2),,12,,,48781257.0,ns,40250092
Size in Bytes (power of 2),,12,,,47191395.0,ns,41125094
Size in Bytes (power of 2),,12,,,58791035.0,ns,42000096
Size in Bytes (power of 2),,12,,,53842516.0,ns,42875098
Size in Bytes (power of 2),,12,,,49432931.0,ns,43750100
Size in Bytes (power of 2),,12,,,48524592.0,ns,44625102
Size in Bytes (power of 2),,12,,,50306946.0,ns,45500104
Size in Bytes (power of 2),,12,,,54897675.0,ns,46375106
Size in Bytes (power of 2),,12,,,52757456.0,ns,47250108
Size in Bytes (power of 2),,12,,,53502076.0,ns,48125110
Size in Bytes (power of 2),,12,,,53792358.0,ns,49000112
Size in Bytes (power of 2),,12,,,56250734.0,ns,49875114
Size in Bytes (power of 2),,12,,,56448769.0,ns,50750116
Size in Bytes (power of 2),,12,,,57500854.0,ns,51625118
Size in Bytes (power of 2),,12,,,57766161.0,ns,52500120
Size in Bytes (power of 2),,12,,,64298673.0,ns,53375122
Size in Bytes (power of 2),,12,,,82251111.0,ns,54250124
Size in Bytes (power of 2),,12,,,83922126.0,ns,55125126
Size in Bytes (power of 2),,12,,,82465050.0,ns,56000128
Size in Bytes (power of 2),,12,,,69003367.0,ns,56875130
Size in Bytes (power of 2),,12,,,65270672.0,ns,57750132
Size in Bytes (power of 2),,12,,,67502858.0,ns,58625134
Size in Bytes (power of 2),,12,,,71589946.0,ns,59500136
Size in Bytes (power of 2),,12,,,70750600.0,ns,60375138
Size in Bytes (power of 2),,12,,,70197874.0,ns,61250140
Size in Bytes (power of 2),,12,,,71628023.0,ns,62125142
Size in Bytes (power of 2),,12,,,72549362.0,ns,63000144
Size in Bytes (power of 2),,12,,,73789523.0,ns,63875146
Size in Bytes (power of 2),,12,,,73540581.0,ns,64750148
Size in Bytes (power of 2),,12,,,74174822.0,ns,65625150
Size in Bytes (power of 2),,12,,,75238673.0,ns,66500152
Size in Bytes (power of 2),,12,,,76220619.0,ns,67375154
Size in Bytes (power of 2),,12,,,75513449.0,ns,68250156
Size in Bytes (power of 2),,12,,,76199877.0,ns,69125158
Size in Bytes (power of 2),,12,,,76784162.0,ns,70000160
Size in Bytes (power of 2),,12,,,76845742.0,ns,70875162
Size in Bytes (power of 2),,12,,,81965986.0,ns,71750164
Size in Bytes (power of 2),,12,,,80073503.0,ns,72625166
Size in Bytes (power of 2),,12,,,79731363.0,ns,73500168
Size in Bytes (power of 2),,12,,,82196804.0,ns,74375170
Size in Bytes (power of 2),,12,,,81195890.0,ns,75250172
Size in Bytes (power of 2),,12,,,80761066.0,ns,76125174
Size in Bytes (power of 2),,12,,,83545532.0,ns,77000176
Size in Bytes (power of 2),,12,,,85230876.0,ns,77875178
Size in Bytes (power of 2),,12,,,85207732.0,ns,78750180
Size in Bytes (power of 2),,12,,,86833311.0,ns,79625182
Size in Bytes (power of 2),,12,,,86924350.0,ns,80500184
Size in Bytes (power of 2),,12,,,86672987.0,ns,81375186
Size in Bytes (power of 2),,12,,,95611239.0,ns,82250188
Size in Bytes (power of 2),,12,,,92064759.0,ns,83125190
Size in Bytes (power of 2),,12,,,89325986.0,ns,84000192
Size in Bytes (power of 2),,12,,,93893519.0,ns,84875194
Size in Bytes (power of 2),,12,,,91389441.0,ns,85750196
Size in Bytes (power of 2),,12,,,94317552.0,ns,86625198
Size in Bytes (power of 2),,12,,,94264596.0,ns,87500200
