group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Size in Bytes (power of 2),,7,,,50786065.0,ns,62509460
Size in Bytes (power of 2),,7,,,53131395.0,ns,63711565
Size in Bytes (power of 2),,7,,,67977637.0,ns,64913670
Size in Bytes (power of 2),,7,,,53911291.0,ns,66115775
Size in Bytes (power of 2),,7,,,54187045.0,ns,67317880
Size in Bytes (power of 2),,7,,,54195749.0,ns,68519985
Size in Bytes (power of 2),,7,,,54960670.0,ns,69722090
Size in Bytes (power of 2),,7,,,58273838.0,ns,70924195
Size in Bytes (power of 2),,7,,,57019673.0,ns,72126300
Size in Bytes (power of 2),,7,,,58970225.0,ns,73328405
Size in Bytes (power of 2),,7,,,61325554.0,ns,74530510
Size in Bytes (power of 2),,7,,,64557925.0,ns,75732615
Size in Bytes (power of 2),,7,,,64863534.0,ns,76934720
Size in Bytes (power of 2),,7,,,65144679.0,ns,78136825
Size in Bytes (power of 2),,7,,,64970360.0,ns,79338930
Size in Bytes (power of 2),,7,,,66999625.0,ns,80541035
Size in Bytes (power of 2),,7,,,70930188.0,ns,81743140
Size in Bytes (power of 2),,7,,,67659366.0,ns,82945245
Size in Bytes (power of 2),,7,,,68089328.0,ns,84147350
Size in Bytes (power of 2),,7,,,70633821.0,ns,85349455
Size in Bytes (power of 2),,7,,,73805334.0,ns,86551560
Size in Bytes (power of 2),,7,,,84902200.0,ns,87753665
Size in Bytes (power of 2),,7,,,78287205.0,ns,88955770
Size in Bytes (power of 2),,7,,,76096004.0,ns,90157875
Size in Bytes (power of 2),,7,,,78845290.0,ns,91359980
Size in Bytes (power of 2),,7,,,79381877.0,ns,92562085
Size in Bytes (power of 2),,7,,,78172733.0,ns,93764190
Size in Bytes (power of 2),,7,,,78901391.0,ns,94966295
Size in Bytes (power of 2),,7,,,78943855.0,ns,96168400
Size in Bytes (power of 2),,7,,,81602745.0,ns,97370505
Size in Bytes (power of 2),,7,,,81549958.0,ns,98572610
Size in Bytes (power of 2),,7,,,83189979.0,ns,99774715
Size in Bytes (power of 2),,7,,,82856530.0,ns,100976820
Size in Bytes (power of 2),,7,,,82765909.0,ns,102178925
Size in Bytes (power of 2),,7,,,82746839.0,ns,103381030
Size in Bytes (power of 2),,7,,,84767853.0,ns,104583135
Size in Bytes (power of 2),,7,,,86789929.0,ns,105785240
Size in Bytes (power of 2),,7,,,86094028.0,ns,106987345
Size in Bytes (power of 2),,7,,,87594666.0,ns,108189450
Size in Bytes (power of 2),,7,,,89542685.0,ns,109391555
Size in Bytes (power of 2),,7,,,89205290.0,ns,110593660
Size in Bytes (power of 2),,7,,,91159532.0,ns,111795765
Size in Bytes (power of 2),,7,,,92512561.0,ns,112997870
Size in Bytes (power of 2),,7,,,90797321.0,ns,114199975
Size in Bytes (power of 2),,7,,,92432138.0,ns,115402080
Size in Bytes (power of 2),,7,,,95770975.0,ns,116604185
Size in Bytes (power of 2),,7,,,94771893.0,ns,117806290
Size in Bytes (power of 2),,7,,,94176057.0,ns,119008395
Size in Bytes (power of 2),,7,,,95387337.0,ns,120210500
