group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Size in Bytes (power of 2),,4,,,84655325.0,ns,105990795
Size in Bytes (power of 2),,4,,,87145653.0,ns,107209080
Size in Bytes (power of 2),,4,,,86617897.0,ns,108427365
Size in Bytes (power of 2),,4,,,88417718.0,ns,109645650
Size in Bytes (power of 2),,4,,,87786440.0,ns,110863935
Size in Bytes (power of 2),,4,,,91265070.0,ns,112082220
Size in Bytes (power of 2),,4,,,91499958.0,ns,113300505
Size in Bytes (power of 2),,4,,,91754542.0,ns,114518790
Size in Bytes (power of 2),,4,,,92542644.0,ns,115737075
Size in Bytes (power of 2),,4,,,92666271.0,ns,116955360
Size in Bytes (power of 2),,4,,,94621253.0,ns,118173645
Size in Bytes (power of 2),,4,,,94684477.0,ns,119391930
Size in Bytes (power of 2),,4,,,97055803.0,ns,120610215
Size in Bytes (power of 2),,4,,,99455899.0,ns,121828500
